,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
332,20,0,2016,36.9456783,24.71567823,7.040975177,14.15644359,61.06720868,24.71567823,24.15791126,23.6860264,23.92200478,24.33076833,23.48666263,22.64032413,20.36737098,18.33398551,17.69446573,7.040975177,6.806666667,10.9911985,0,3.44,0,5.618452381,3.959090909,0,2.711971831,36.9456783,37.32271298,38.17863129,40.89081625,39.38553432,40.51285711,36.84289297,35.42698666,34.95834361,31.8134335,14.15644359,14.1923151,10.01360655,9.001550674,8.928338409,9.895608783,5.837961912,6.835323215,11.92287088,15.35828266,61.06720868,55.96233599,45.74300306,27.73352614,44.44688768,22.65025541,51.66862217,51.88281111,39.49002585,54.41605788
333,21,0,2016,35.955402,24.50039618,7.33088,17.30967331,63.98803323,24.50039618,24.71567823,24.15791126,23.6860264,23.92200478,24.33076833,23.48666263,22.64032413,20.36737098,18.33398551,7.33088,7.040975177,6.806666667,10.9911985,0,3.44,0,5.618452381,3.959090909,0,35.955402,36.9456783,37.32271298,38.17863129,40.89081625,39.38553432,40.51285711,36.84289297,35.42698666,34.95834361,17.30967331,14.15644359,14.1923151,10.01360655,9.001550674,8.928338409,9.895608783,5.837961912,6.835323215,11.92287088,63.98803323,61.06720868,55.96233599,45.74300306,27.73352614,44.44688768,22.65025541,51.66862217,51.88281111,39.49002585
334,22,0,2016,35.6663866,24.06202885,7.849075964,29.77098227,68.53124669,24.06202885,24.50039618,24.71567823,24.15791126,23.6860264,23.92200478,24.33076833,23.48666263,22.64032413,20.36737098,7.849075964,7.33088,7.040975177,6.806666667,10.9911985,0,3.44,0,5.618452381,3.959090909,35.6663866,35.955402,36.9456783,37.32271298,38.17863129,40.89081625,39.38553432,40.51285711,36.84289297,35.42698666,29.77098227,17.30967331,14.15644359,14.1923151,10.01360655,9.001550674,8.928338409,9.895608783,5.837961912,6.835323215,68.53124669,63.98803323,61.06720868,55.96233599,45.74300306,27.73352614,44.44688768,22.65025541,51.66862217,51.88281111
335,23,0,2016,37.69579826,26.8168068,9.276587302,20.23427391,60.02889864,26.8168068,24.06202885,24.50039618,24.71567823,24.15791126,23.6860264,23.92200478,24.33076833,23.48666263,22.64032413,9.276587302,7.849075964,7.33088,7.040975177,6.806666667,10.9911985,0,3.44,0,5.618452381,37.69579826,35.6663866,35.955402,36.9456783,37.32271298,38.17863129,40.89081625,39.38553432,40.51285711,36.84289297,20.23427391,29.77098227,17.30967331,14.15644359,14.1923151,10.01360655,9.001550674,8.928338409,9.895608783,5.837961912,60.02889864,68.53124669,63.98803323,61.06720868,55.96233599,45.74300306,27.73352614,44.44688768,22.65025541,51.66862217
336,24,0,2016,37.17527023,26.27608639,8.062992381,31.26549435,69.20726606,26.27608639,26.8168068,24.06202885,24.50039618,24.71567823,24.15791126,23.6860264,23.92200478,24.33076833,23.48666263,8.062992381,9.276587302,7.849075964,7.33088,7.040975177,6.806666667,10.9911985,0,3.44,0,37.17527023,37.69579826,35.6663866,35.955402,36.9456783,37.32271298,38.17863129,40.89081625,39.38553432,40.51285711,31.26549435,20.23427391,29.77098227,17.30967331,14.15644359,14.1923151,10.01360655,9.001550674,8.928338409,9.895608783,69.20726606,60.02889864,68.53124669,63.98803323,61.06720868,55.96233599,45.74300306,27.73352614,44.44688768,22.65025541
337,25,0,2016,34.88782718,25.79058824,14.2682294,60.82104921,79.78978298,25.79058824,26.27608639,26.8168068,24.06202885,24.50039618,24.71567823,24.15791126,23.6860264,23.92200478,24.33076833,14.2682294,8.062992381,9.276587302,7.849075964,7.33088,7.040975177,6.806666667,10.9911985,0,3.44,34.88782718,37.17527023,37.69579826,35.6663866,35.955402,36.9456783,37.32271298,38.17863129,40.89081625,39.38553432,60.82104921,31.26549435,20.23427391,29.77098227,17.30967331,14.15644359,14.1923151,10.01360655,9.001550674,8.928338409,79.78978298,69.20726606,60.02889864,68.53124669,63.98803323,61.06720868,55.96233599,45.74300306,27.73352614,44.44688768
338,26,0,2016,35.75786317,26.4809003,10.03325069,55.41266823,77.16414207,26.4809003,25.79058824,26.27608639,26.8168068,24.06202885,24.50039618,24.71567823,24.15791126,23.6860264,23.92200478,10.03325069,14.2682294,8.062992381,9.276587302,7.849075964,7.33088,7.040975177,6.806666667,10.9911985,0,35.75786317,34.88782718,37.17527023,37.69579826,35.6663866,35.955402,36.9456783,37.32271298,38.17863129,40.89081625,55.41266823,60.82104921,31.26549435,20.23427391,29.77098227,17.30967331,14.15644359,14.1923151,10.01360655,9.001550674,77.16414207,79.78978298,69.20726606,60.02889864,68.53124669,63.98803323,61.06720868,55.96233599,45.74300306,27.73352614
339,27,0,2016,32.26695073,25.75421366,18.58918745,68.1991415,86.43844381,25.75421366,26.4809003,25.79058824,26.27608639,26.8168068,24.06202885,24.50039618,24.71567823,24.15791126,23.6860264,18.58918745,10.03325069,14.2682294,8.062992381,9.276587302,7.849075964,7.33088,7.040975177,6.806666667,10.9911985,32.26695073,35.75786317,34.88782718,37.17527023,37.69579826,35.6663866,35.955402,36.9456783,37.32271298,38.17863129,68.1991415,55.41266823,60.82104921,31.26549435,20.23427391,29.77098227,17.30967331,14.15644359,14.1923151,10.01360655,86.43844381,77.16414207,79.78978298,69.20726606,60.02889864,68.53124669,63.98803323,61.06720868,55.96233599,45.74300306
340,28,0,2016,34.05384141,26.42242487,5.183125714,78.64342881,82.48426971,26.42242487,25.75421366,26.4809003,25.79058824,26.27608639,26.8168068,24.06202885,24.50039618,24.71567823,24.15791126,5.183125714,18.58918745,10.03325069,14.2682294,8.062992381,9.276587302,7.849075964,7.33088,7.040975177,6.806666667,34.05384141,32.26695073,35.75786317,34.88782718,37.17527023,37.69579826,35.6663866,35.955402,36.9456783,37.32271298,78.64342881,68.1991415,55.41266823,60.82104921,31.26549435,20.23427391,29.77098227,17.30967331,14.15644359,14.1923151,82.48426971,86.43844381,77.16414207,79.78978298,69.20726606,60.02889864,68.53124669,63.98803323,61.06720868,55.96233599
341,29,0,2016,31.71740695,25.15270107,21.69595616,87.97119522,90.41358164,25.15270107,26.42242487,25.75421366,26.4809003,25.79058824,26.27608639,26.8168068,24.06202885,24.50039618,24.71567823,21.69595616,5.183125714,18.58918745,10.03325069,14.2682294,8.062992381,9.276587302,7.849075964,7.33088,7.040975177,31.71740695,34.05384141,32.26695073,35.75786317,34.88782718,37.17527023,37.69579826,35.6663866,35.955402,36.9456783,87.97119522,78.64342881,68.1991415,55.41266823,60.82104921,31.26549435,20.23427391,29.77098227,17.30967331,14.15644359,90.41358164,82.48426971,86.43844381,77.16414207,79.78978298,69.20726606,60.02889864,68.53124669,63.98803323,61.06720868
342,30,0,2016,32.44100839,25.52234087,9.949242253,77.28019409,87.52350279,25.52234087,25.15270107,26.42242487,25.75421366,26.4809003,25.79058824,26.27608639,26.8168068,24.06202885,24.50039618,9.949242253,21.69595616,5.183125714,18.58918745,10.03325069,14.2682294,8.062992381,9.276587302,7.849075964,7.33088,32.44100839,31.71740695,34.05384141,32.26695073,35.75786317,34.88782718,37.17527023,37.69579826,35.6663866,35.955402,77.28019409,87.97119522,78.64342881,68.1991415,55.41266823,60.82104921,31.26549435,20.23427391,29.77098227,17.30967331,87.52350279,90.41358164,82.48426971,86.43844381,77.16414207,79.78978298,69.20726606,60.02889864,68.53124669,63.98803323
343,31,0,2016,33.63617045,25.27160868,9.566819728,81.76633835,83.60064276,25.27160868,25.52234087,25.15270107,26.42242487,25.75421366,26.4809003,25.79058824,26.27608639,26.8168068,24.06202885,9.566819728,9.949242253,21.69595616,5.183125714,18.58918745,10.03325069,14.2682294,8.062992381,9.276587302,7.849075964,33.63617045,32.44100839,31.71740695,34.05384141,32.26695073,35.75786317,34.88782718,37.17527023,37.69579826,35.6663866,81.76633835,77.28019409,87.97119522,78.64342881,68.1991415,55.41266823,60.82104921,31.26549435,20.23427391,29.77098227,83.60064276,87.52350279,90.41358164,82.48426971,86.43844381,77.16414207,79.78978298,69.20726606,60.02889864,68.53124669
344,32,0,2016,33.09454964,25.78607449,6.305498866,84.43002319,82.98638929,25.78607449,25.27160868,25.52234087,25.15270107,26.42242487,25.75421366,26.4809003,25.79058824,26.27608639,26.8168068,6.305498866,9.566819728,9.949242253,21.69595616,5.183125714,18.58918745,10.03325069,14.2682294,8.062992381,9.276587302,33.09454964,33.63617045,32.44100839,31.71740695,34.05384141,32.26695073,35.75786317,34.88782718,37.17527023,37.69579826,84.43002319,81.76633835,77.28019409,87.97119522,78.64342881,68.1991415,55.41266823,60.82104921,31.26549435,20.23427391,82.98638929,83.60064276,87.52350279,90.41358164,82.48426971,86.43844381,77.16414207,79.78978298,69.20726606,60.02889864
345,33,0,2016,33.17763512,25.67295324,8.797906273,81.30230522,83.29718859,25.67295324,25.78607449,25.27160868,25.52234087,25.15270107,26.42242487,25.75421366,26.4809003,25.79058824,26.27608639,8.797906273,6.305498866,9.566819728,9.949242253,21.69595616,5.183125714,18.58918745,10.03325069,14.2682294,8.062992381,33.17763512,33.09454964,33.63617045,32.44100839,31.71740695,34.05384141,32.26695073,35.75786317,34.88782718,37.17527023,81.30230522,84.43002319,81.76633835,77.28019409,87.97119522,78.64342881,68.1991415,55.41266823,60.82104921,31.26549435,83.29718859,82.98638929,83.60064276,87.52350279,90.41358164,82.48426971,86.43844381,77.16414207,79.78978298,69.20726606
346,34,0,2016,33.62865544,25.57151263,12.11045437,75.96841431,78.97241914,25.57151263,25.67295324,25.78607449,25.27160868,25.52234087,25.15270107,26.42242487,25.75421366,26.4809003,25.79058824,12.11045437,8.797906273,6.305498866,9.566819728,9.949242253,21.69595616,5.183125714,18.58918745,10.03325069,14.2682294,33.62865544,33.17763512,33.09454964,33.63617045,32.44100839,31.71740695,34.05384141,32.26695073,35.75786317,34.88782718,75.96841431,81.30230522,84.43002319,81.76633835,77.28019409,87.97119522,78.64342881,68.1991415,55.41266823,60.82104921,78.97241914,83.29718859,82.98638929,83.60064276,87.52350279,90.41358164,82.48426971,86.43844381,77.16414207,79.78978298
347,35,0,2016,34.93998786,26.09830735,8.191203704,78.58731079,80.77991954,26.09830735,25.57151263,25.67295324,25.78607449,25.27160868,25.52234087,25.15270107,26.42242487,25.75421366,26.4809003,8.191203704,12.11045437,8.797906273,6.305498866,9.566819728,9.949242253,21.69595616,5.183125714,18.58918745,10.03325069,34.93998786,33.62865544,33.17763512,33.09454964,33.63617045,32.44100839,31.71740695,34.05384141,32.26695073,35.75786317,78.58731079,75.96841431,81.30230522,84.43002319,81.76633835,77.28019409,87.97119522,78.64342881,68.1991415,55.41266823,80.77991954,78.97241914,83.29718859,82.98638929,83.60064276,87.52350279,90.41358164,82.48426971,86.43844381,77.16414207
348,36,0,2016,32.2041896,24.79924371,18.23282691,94.0216198,89.78056444,24.79924371,26.09830735,25.57151263,25.67295324,25.78607449,25.27160868,25.52234087,25.15270107,26.42242487,25.75421366,18.23282691,8.191203704,12.11045437,8.797906273,6.305498866,9.566819728,9.949242253,21.69595616,5.183125714,18.58918745,32.2041896,34.93998786,33.62865544,33.17763512,33.09454964,33.63617045,32.44100839,31.71740695,34.05384141,32.26695073,94.0216198,78.58731079,75.96841431,81.30230522,84.43002319,81.76633835,77.28019409,87.97119522,78.64342881,68.1991415,89.78056444,80.77991954,78.97241914,83.29718859,82.98638929,83.60064276,87.52350279,90.41358164,82.48426971,86.43844381
349,37,0,2016,32.67876327,24.53478992,13.26409675,95.61463356,88.38285662,24.53478992,24.79924371,26.09830735,25.57151263,25.67295324,25.78607449,25.27160868,25.52234087,25.15270107,26.42242487,13.26409675,18.23282691,8.191203704,12.11045437,8.797906273,6.305498866,9.566819728,9.949242253,21.69595616,5.183125714,32.67876327,32.2041896,34.93998786,33.62865544,33.17763512,33.09454964,33.63617045,32.44100839,31.71740695,34.05384141,95.61463356,94.0216198,78.58731079,75.96841431,81.30230522,84.43002319,81.76633835,77.28019409,87.97119522,78.64342881,88.38285662,89.78056444,80.77991954,78.97241914,83.29718859,82.98638929,83.60064276,87.52350279,90.41358164,82.48426971
350,38,0,2016,32.83079226,25.03590642,13.88879819,92.80220985,87.32774036,25.03590642,24.53478992,24.79924371,26.09830735,25.57151263,25.67295324,25.78607449,25.27160868,25.52234087,25.15270107,13.88879819,13.26409675,18.23282691,8.191203704,12.11045437,8.797906273,6.305498866,9.566819728,9.949242253,21.69595616,32.83079226,32.67876327,32.2041896,34.93998786,33.62865544,33.17763512,33.09454964,33.63617045,32.44100839,31.71740695,92.80220985,95.61463356,94.0216198,78.58731079,75.96841431,81.30230522,84.43002319,81.76633835,77.28019409,87.97119522,87.32774036,88.38285662,89.78056444,80.77991954,78.97241914,83.29718859,82.98638929,83.60064276,87.52350279,90.41358164
351,39,168,2016,31.11141662,23.13202883,18.46250756,91.030513,88.6804681,23.13202883,25.03590642,24.53478992,24.79924371,26.09830735,25.57151263,25.67295324,25.78607449,25.27160868,25.52234087,18.46250756,13.88879819,13.26409675,18.23282691,8.191203704,12.11045437,8.797906273,6.305498866,9.566819728,9.949242253,31.11141662,32.83079226,32.67876327,32.2041896,34.93998786,33.62865544,33.17763512,33.09454964,33.63617045,32.44100839,91.030513,92.80220985,95.61463356,94.0216198,78.58731079,75.96841431,81.30230522,84.43002319,81.76633835,77.28019409,88.6804681,87.32774036,88.38285662,89.78056444,80.77991954,78.97241914,83.29718859,82.98638929,83.60064276,87.52350279
352,40,9,2016,34.00330146,25.58828335,4.909782609,86.72676697,83.16332098,25.58828335,23.13202883,25.03590642,24.53478992,24.79924371,26.09830735,25.57151263,25.67295324,25.78607449,25.27160868,4.909782609,18.46250756,13.88879819,13.26409675,18.23282691,8.191203704,12.11045437,8.797906273,6.305498866,9.566819728,34.00330146,31.11141662,32.83079226,32.67876327,32.2041896,34.93998786,33.62865544,33.17763512,33.09454964,33.63617045,86.72676697,91.030513,92.80220985,95.61463356,94.0216198,78.58731079,75.96841431,81.30230522,84.43002319,81.76633835,83.16332098,88.6804681,87.32774036,88.38285662,89.78056444,80.77991954,78.97241914,83.29718859,82.98638929,83.60064276
353,41,0,2016,31.52589432,24.00374557,13.90409905,87.22400093,85.47207949,24.00374557,25.58828335,23.13202883,25.03590642,24.53478992,24.79924371,26.09830735,25.57151263,25.67295324,25.78607449,13.90409905,4.909782609,18.46250756,13.88879819,13.26409675,18.23282691,8.191203704,12.11045437,8.797906273,6.305498866,31.52589432,34.00330146,31.11141662,32.83079226,32.67876327,32.2041896,34.93998786,33.62865544,33.17763512,33.09454964,87.22400093,86.72676697,91.030513,92.80220985,95.61463356,94.0216198,78.58731079,75.96841431,81.30230522,84.43002319,85.47207949,83.16332098,88.6804681,87.32774036,88.38285662,89.78056444,80.77991954,78.97241914,83.29718859,82.98638929
354,42,0,2016,32.56421369,20.66174058,2.65,67.74347115,74.73738091,20.66174058,24.00374557,25.58828335,23.13202883,25.03590642,24.53478992,24.79924371,26.09830735,25.57151263,25.67295324,2.65,13.90409905,4.909782609,18.46250756,13.88879819,13.26409675,18.23282691,8.191203704,12.11045437,8.797906273,32.56421369,31.52589432,34.00330146,31.11141662,32.83079226,32.67876327,32.2041896,34.93998786,33.62865544,33.17763512,67.74347115,87.22400093,86.72676697,91.030513,92.80220985,95.61463356,94.0216198,78.58731079,75.96841431,81.30230522,74.73738091,85.47207949,83.16332098,88.6804681,87.32774036,88.38285662,89.78056444,80.77991954,78.97241914,83.29718859
355,43,0,2016,32.32741916,19.79785114,0,61.94323254,69.22194792,19.79785114,20.66174058,24.00374557,25.58828335,23.13202883,25.03590642,24.53478992,24.79924371,26.09830735,25.57151263,0,2.65,13.90409905,4.909782609,18.46250756,13.88879819,13.26409675,18.23282691,8.191203704,12.11045437,32.32741916,32.56421369,31.52589432,34.00330146,31.11141662,32.83079226,32.67876327,32.2041896,34.93998786,33.62865544,61.94323254,67.74347115,87.22400093,86.72676697,91.030513,92.80220985,95.61463356,94.0216198,78.58731079,75.96841431,69.22194792,74.73738091,85.47207949,83.16332098,88.6804681,87.32774036,88.38285662,89.78056444,80.77991954,78.97241914
356,44,0,2016,31.93276108,18.94039607,0,60.37111435,65.11429927,18.94039607,19.79785114,20.66174058,24.00374557,25.58828335,23.13202883,25.03590642,24.53478992,24.79924371,26.09830735,0,0,2.65,13.90409905,4.909782609,18.46250756,13.88879819,13.26409675,18.23282691,8.191203704,31.93276108,32.32741916,32.56421369,31.52589432,34.00330146,31.11141662,32.83079226,32.67876327,32.2041896,34.93998786,60.37111435,61.94323254,67.74347115,87.22400093,86.72676697,91.030513,92.80220985,95.61463356,94.0216198,78.58731079,65.11429927,69.22194792,74.73738091,85.47207949,83.16332098,88.6804681,87.32774036,88.38285662,89.78056444,80.77991954
357,45,0,2016,30.30994007,16.1464706,0,53.00189782,63.39950822,16.1464706,18.94039607,19.79785114,20.66174058,24.00374557,25.58828335,23.13202883,25.03590642,24.53478992,24.79924371,0,0,0,2.65,13.90409905,4.909782609,18.46250756,13.88879819,13.26409675,18.23282691,30.30994007,31.93276108,32.32741916,32.56421369,31.52589432,34.00330146,31.11141662,32.83079226,32.67876327,32.2041896,53.00189782,60.37111435,61.94323254,67.74347115,87.22400093,86.72676697,91.030513,92.80220985,95.61463356,94.0216198,63.39950822,65.11429927,69.22194792,74.73738091,85.47207949,83.16332098,88.6804681,87.32774036,88.38285662,89.78056444
358,46,0,2016,29.74558232,15.35987998,0,53.40853787,64.65327501,15.35987998,16.1464706,18.94039607,19.79785114,20.66174058,24.00374557,25.58828335,23.13202883,25.03590642,24.53478992,0,0,0,0,2.65,13.90409905,4.909782609,18.46250756,13.88879819,13.26409675,29.74558232,30.30994007,31.93276108,32.32741916,32.56421369,31.52589432,34.00330146,31.11141662,32.83079226,32.67876327,53.40853787,53.00189782,60.37111435,61.94323254,67.74347115,87.22400093,86.72676697,91.030513,92.80220985,95.61463356,64.65327501,63.39950822,65.11429927,69.22194792,74.73738091,85.47207949,83.16332098,88.6804681,87.32774036,88.38285662
359,47,0,2016,28.42033613,13.39147659,0,47.46450043,68.60186893,13.39147659,15.35987998,16.1464706,18.94039607,19.79785114,20.66174058,24.00374557,25.58828335,23.13202883,25.03590642,0,0,0,0,0,2.65,13.90409905,4.909782609,18.46250756,13.88879819,28.42033613,29.74558232,30.30994007,31.93276108,32.32741916,32.56421369,31.52589432,34.00330146,31.11141662,32.83079226,47.46450043,53.40853787,53.00189782,60.37111435,61.94323254,67.74347115,87.22400093,86.72676697,91.030513,92.80220985,68.60186893,64.65327501,63.39950822,65.11429927,69.22194792,74.73738091,85.47207949,83.16332098,88.6804681,87.32774036
360,48,0,2016,27.73865556,14.39451381,0,47.5909523,76.26075995,14.39451381,13.39147659,15.35987998,16.1464706,18.94039607,19.79785114,20.66174058,24.00374557,25.58828335,23.13202883,0,0,0,0,0,0,2.65,13.90409905,4.909782609,18.46250756,27.73865556,28.42033613,29.74558232,30.30994007,31.93276108,32.32741916,32.56421369,31.52589432,34.00330146,31.11141662,47.5909523,47.46450043,53.40853787,53.00189782,60.37111435,61.94323254,67.74347115,87.22400093,86.72676697,91.030513,76.26075995,68.60186893,64.65327501,63.39950822,65.11429927,69.22194792,74.73738091,85.47207949,83.16332098,88.6804681
361,49,0,2016,24.46735892,14.18475389,0,49.53402329,78.32445322,14.18475389,14.39451381,13.39147659,15.35987998,16.1464706,18.94039607,19.79785114,20.66174058,24.00374557,25.58828335,0,0,0,0,0,0,0,2.65,13.90409905,4.909782609,24.46735892,27.73865556,28.42033613,29.74558232,30.30994007,31.93276108,32.32741916,32.56421369,31.52589432,34.00330146,49.53402329,47.5909523,47.46450043,53.40853787,53.00189782,60.37111435,61.94323254,67.74347115,87.22400093,86.72676697,78.32445322,76.26075995,68.60186893,64.65327501,63.39950822,65.11429927,69.22194792,74.73738091,85.47207949,83.16332098
362,50,0,2016,21.99132056,10.87274908,0,44.98658466,84.16714782,10.87274908,14.18475389,14.39451381,13.39147659,15.35987998,16.1464706,18.94039607,19.79785114,20.66174058,24.00374557,0,0,0,0,0,0,0,0,2.65,13.90409905,21.99132056,24.46735892,27.73865556,28.42033613,29.74558232,30.30994007,31.93276108,32.32741916,32.56421369,31.52589432,44.98658466,49.53402329,47.5909523,47.46450043,53.40853787,53.00189782,60.37111435,61.94323254,67.74347115,87.22400093,84.16714782,78.32445322,76.26075995,68.60186893,64.65327501,63.39950822,65.11429927,69.22194792,74.73738091,85.47207949
363,51,0,2016,24.23905161,10.35687867,0,43.08143043,74.54356197,10.35687867,10.87274908,14.18475389,14.39451381,13.39147659,15.35987998,16.1464706,18.94039607,19.79785114,20.66174058,0,0,0,0,0,0,0,0,0,2.65,24.23905161,21.99132056,24.46735892,27.73865556,28.42033613,29.74558232,30.30994007,31.93276108,32.32741916,32.56421369,43.08143043,44.98658466,49.53402329,47.5909523,47.46450043,53.40853787,53.00189782,60.37111435,61.94323254,67.74347115,74.54356197,84.16714782,78.32445322,76.26075995,68.60186893,64.65327501,63.39950822,65.11429927,69.22194792,74.73738091
364,52,0,2016,23.85302528,11.8192677,0,44.20502567,78.34328957,11.8192677,10.35687867,10.87274908,14.18475389,14.39451381,13.39147659,15.35987998,16.1464706,18.94039607,19.79785114,0,0,0,0,0,0,0,0,0,0,23.85302528,24.23905161,21.99132056,24.46735892,27.73865556,28.42033613,29.74558232,30.30994007,31.93276108,32.32741916,44.20502567,43.08143043,44.98658466,49.53402329,47.5909523,47.46450043,53.40853787,53.00189782,60.37111435,61.94323254,78.34328957,74.54356197,84.16714782,78.32445322,76.26075995,68.60186893,64.65327501,63.39950822,65.11429927,69.22194792
365,1,0,2017,21.97466985,11.14564225,0,42.41727193,79.1753849,11.14564225,11.8192677,10.35687867,10.87274908,14.18475389,14.39451381,13.39147659,15.35987998,16.1464706,18.94039607,0,0,0,0,0,0,0,0,0,0,21.97466985,23.85302528,24.23905161,21.99132056,24.46735892,27.73865556,28.42033613,29.74558232,30.30994007,31.93276108,42.41727193,44.20502567,43.08143043,44.98658466,49.53402329,47.5909523,47.46450043,53.40853787,53.00189782,60.37111435,79.1753849,78.34328957,74.54356197,84.16714782,78.32445322,76.26075995,68.60186893,64.65327501,63.39950822,65.11429927
366,2,0,2017,21.84912369,8.947118861,0.361538462,46.89973354,66.32269726,8.947118861,11.14564225,11.8192677,10.35687867,10.87274908,14.18475389,14.39451381,13.39147659,15.35987998,16.1464706,0.361538462,0,0,0,0,0,0,0,0,0,21.84912369,21.97466985,23.85302528,24.23905161,21.99132056,24.46735892,27.73865556,28.42033613,29.74558232,30.30994007,46.89973354,42.41727193,44.20502567,43.08143043,44.98658466,49.53402329,47.5909523,47.46450043,53.40853787,53.00189782,66.32269726,79.1753849,78.34328957,74.54356197,84.16714782,78.32445322,76.26075995,68.60186893,64.65327501,63.39950822
367,3,0,2017,24.2951259,8.605714193,0,35.53828144,65.94073145,8.605714193,8.947118861,11.14564225,11.8192677,10.35687867,10.87274908,14.18475389,14.39451381,13.39147659,15.35987998,0,0.361538462,0,0,0,0,0,0,0,0,24.2951259,21.84912369,21.97466985,23.85302528,24.23905161,21.99132056,24.46735892,27.73865556,28.42033613,29.74558232,35.53828144,46.89973354,42.41727193,44.20502567,43.08143043,44.98658466,49.53402329,47.5909523,47.46450043,53.40853787,65.94073145,66.32269726,79.1753849,78.34328957,74.54356197,84.16714782,78.32445322,76.26075995,68.60186893,64.65327501
368,4,0,2017,26.06715473,11.56292918,2.660273973,33.00876809,69.41249463,11.56292918,8.605714193,8.947118861,11.14564225,11.8192677,10.35687867,10.87274908,14.18475389,14.39451381,13.39147659,2.660273973,0,0.361538462,0,0,0,0,0,0,0,26.06715473,24.2951259,21.84912369,21.97466985,23.85302528,24.23905161,21.99132056,24.46735892,27.73865556,28.42033613,33.00876809,35.53828144,46.89973354,42.41727193,44.20502567,43.08143043,44.98658466,49.53402329,47.5909523,47.46450043,69.41249463,65.94073145,66.32269726,79.1753849,78.34328957,74.54356197,84.16714782,78.32445322,76.26075995,68.60186893
369,5,0,2017,23.8381393,10.642437,0,29.68325958,75.25727629,10.642437,11.56292918,8.605714193,8.947118861,11.14564225,11.8192677,10.35687867,10.87274908,14.18475389,14.39451381,0,2.660273973,0,0.361538462,0,0,0,0,0,0,23.8381393,26.06715473,24.2951259,21.84912369,21.97466985,23.85302528,24.23905161,21.99132056,24.46735892,27.73865556,29.68325958,33.00876809,35.53828144,46.89973354,42.41727193,44.20502567,43.08143043,44.98658466,49.53402329,47.5909523,75.25727629,69.41249463,65.94073145,66.32269726,79.1753849,78.34328957,74.54356197,84.16714782,78.32445322,76.26075995
370,6,0,2017,27.03572625,11.51270111,0,27.87955952,58.64809938,11.51270111,10.642437,11.56292918,8.605714193,8.947118861,11.14564225,11.8192677,10.35687867,10.87274908,14.18475389,0,0,2.660273973,0,0.361538462,0,0,0,0,0,27.03572625,23.8381393,26.06715473,24.2951259,21.84912369,21.97466985,23.85302528,24.23905161,21.99132056,24.46735892,27.87955952,29.68325958,33.00876809,35.53828144,46.89973354,42.41727193,44.20502567,43.08143043,44.98658466,49.53402329,58.64809938,75.25727629,69.41249463,65.94073145,66.32269726,79.1753849,78.34328957,74.54356197,84.16714782,78.32445322
371,7,0,2017,27.83512598,12.79841543,0,26.48413706,62.37616044,12.79841543,11.51270111,10.642437,11.56292918,8.605714193,8.947118861,11.14564225,11.8192677,10.35687867,10.87274908,0,0,0,2.660273973,0,0.361538462,0,0,0,0,27.83512598,27.03572625,23.8381393,26.06715473,24.2951259,21.84912369,21.97466985,23.85302528,24.23905161,21.99132056,26.48413706,27.87955952,29.68325958,33.00876809,35.53828144,46.89973354,42.41727193,44.20502567,43.08143043,44.98658466,62.37616044,58.64809938,75.25727629,69.41249463,65.94073145,66.32269726,79.1753849,78.34328957,74.54356197,84.16714782
372,8,0,2017,29.70963981,14.46860743,0,25.97356224,47.53900207,14.46860743,12.79841543,11.51270111,10.642437,11.56292918,8.605714193,8.947118861,11.14564225,11.8192677,10.35687867,0,0,0,0,2.660273973,0,0.361538462,0,0,0,29.70963981,27.83512598,27.03572625,23.8381393,26.06715473,24.2951259,21.84912369,21.97466985,23.85302528,24.23905161,25.97356224,26.48413706,27.87955952,29.68325958,33.00876809,35.53828144,46.89973354,42.41727193,44.20502567,43.08143043,47.53900207,62.37616044,58.64809938,75.25727629,69.41249463,65.94073145,66.32269726,79.1753849,78.34328957,74.54356197
373,9,0,2017,30.63457385,14.3019087,0.58125,31.79526647,48.36848083,14.3019087,14.46860743,12.79841543,11.51270111,10.642437,11.56292918,8.605714193,8.947118861,11.14564225,11.8192677,0.58125,0,0,0,0,2.660273973,0,0.361538462,0,0,30.63457385,29.70963981,27.83512598,27.03572625,23.8381393,26.06715473,24.2951259,21.84912369,21.97466985,23.85302528,31.79526647,25.97356224,26.48413706,27.87955952,29.68325958,33.00876809,35.53828144,46.89973354,42.41727193,44.20502567,48.36848083,47.53900207,62.37616044,58.64809938,75.25727629,69.41249463,65.94073145,66.32269726,79.1753849,78.34328957
