,Var.1,year,week,code,maxt,mint,rain,soil,rh,cases,cases_cat,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
271,271,2015,11,1000,33.15291334,18.88187191,4.211331471,20.56285803,51.66533912,0,0,18.88187191,17.11267067,16.14883529,16.82838493,15.22688951,15.20239269,14.19242437,15.32702675,12.10592541,10.40426461,4.211331471,4.050755287,15.89799837,4.605555556,1.419047619,4.50552677,0,1.51875,0,0,33.15291334,29.7072661,34.54523222,33.15918365,31.17568267,30.5291273,28.97749824,28.85237507,28.97516895,26.5429275,20.56285803,19.22036107,37.19771845,12.61688141,15.26356795,14.9821831,16.81809688,18.84681565,17.7963702,20.62540205,51.66533912,51.31844258,58.25215184,40.13457874,41.92333241,47.47679948,49.91146595,59.10345869,52.03477847,49.08137494
272,272,2015,12,1000,32.90560177,20.59305422,0,11.15275593,38.09967741,15,1,20.59305422,18.88187191,17.11267067,16.14883529,16.82838493,15.22688951,15.20239269,14.19242437,15.32702675,12.10592541,0,4.211331471,4.050755287,15.89799837,4.605555556,1.419047619,4.50552677,0,1.51875,0,32.90560177,33.15291334,29.7072661,34.54523222,33.15918365,31.17568267,30.5291273,28.97749824,28.85237507,28.97516895,11.15275593,20.56285803,19.22036107,37.19771845,12.61688141,15.26356795,14.9821831,16.81809688,18.84681565,17.7963702,38.09967741,51.66533912,51.31844258,58.25215184,40.13457874,41.92333241,47.47679948,49.91146595,59.10345869,52.03477847
273,273,2015,13,1000,36.97009853,21.67122098,2.510724638,11.42952041,44.98640971,0,0,21.67122098,20.59305422,18.88187191,17.11267067,16.14883529,16.82838493,15.22688951,15.20239269,14.19242437,15.32702675,2.510724638,0,4.211331471,4.050755287,15.89799837,4.605555556,1.419047619,4.50552677,0,1.51875,36.97009853,32.90560177,33.15291334,29.7072661,34.54523222,33.15918365,31.17568267,30.5291273,28.97749824,28.85237507,11.42952041,11.15275593,20.56285803,19.22036107,37.19771845,12.61688141,15.26356795,14.9821831,16.81809688,18.84681565,44.98640971,38.09967741,51.66533912,51.31844258,58.25215184,40.13457874,41.92333241,47.47679948,49.91146595,59.10345869
274,274,2015,14,1000,37.0637756,21.49739619,4.830769231,8.201383141,39.88079956,0,0,21.49739619,21.67122098,20.59305422,18.88187191,17.11267067,16.14883529,16.82838493,15.22688951,15.20239269,14.19242437,4.830769231,2.510724638,0,4.211331471,4.050755287,15.89799837,4.605555556,1.419047619,4.50552677,0,37.0637756,36.97009853,32.90560177,33.15291334,29.7072661,34.54523222,33.15918365,31.17568267,30.5291273,28.97749824,8.201383141,11.42952041,11.15275593,20.56285803,19.22036107,37.19771845,12.61688141,15.26356795,14.9821831,16.81809688,39.88079956,44.98640971,38.09967741,51.66533912,51.31844258,58.25215184,40.13457874,41.92333241,47.47679948,49.91146595
275,275,2015,15,1000,37.29407118,20.69998945,4.816450006,20.24697929,59.09374414,41,1,20.69998945,21.49739619,21.67122098,20.59305422,18.88187191,17.11267067,16.14883529,16.82838493,15.22688951,15.20239269,4.816450006,4.830769231,2.510724638,0,4.211331471,4.050755287,15.89799837,4.605555556,1.419047619,4.50552677,37.29407118,37.0637756,36.97009853,32.90560177,33.15291334,29.7072661,34.54523222,33.15918365,31.17568267,30.5291273,20.24697929,8.201383141,11.42952041,11.15275593,20.56285803,19.22036107,37.19771845,12.61688141,15.26356795,14.9821831,59.09374414,39.88079956,44.98640971,38.09967741,51.66533912,51.31844258,58.25215184,40.13457874,41.92333241,47.47679948
276,276,2015,16,1000,34.06215339,22.97739622,2.234575055,12.67148852,45.95501041,0,0,22.97739622,20.69998945,21.49739619,21.67122098,20.59305422,18.88187191,17.11267067,16.14883529,16.82838493,15.22688951,2.234575055,4.816450006,4.830769231,2.510724638,0,4.211331471,4.050755287,15.89799837,4.605555556,1.419047619,34.06215339,37.29407118,37.0637756,36.97009853,32.90560177,33.15291334,29.7072661,34.54523222,33.15918365,31.17568267,12.67148852,20.24697929,8.201383141,11.42952041,11.15275593,20.56285803,19.22036107,37.19771845,12.61688141,15.26356795,45.95501041,59.09374414,39.88079956,44.98640971,38.09967741,51.66533912,51.31844258,58.25215184,40.13457874,41.92333241
277,277,2015,17,1000,38.19224123,24.09932791,2.795333333,7.547771866,37.89975607,0,0,24.09932791,22.97739622,20.69998945,21.49739619,21.67122098,20.59305422,18.88187191,17.11267067,16.14883529,16.82838493,2.795333333,2.234575055,4.816450006,4.830769231,2.510724638,0,4.211331471,4.050755287,15.89799837,4.605555556,38.19224123,34.06215339,37.29407118,37.0637756,36.97009853,32.90560177,33.15291334,29.7072661,34.54523222,33.15918365,7.547771866,12.67148852,20.24697929,8.201383141,11.42952041,11.15275593,20.56285803,19.22036107,37.19771845,12.61688141,37.89975607,45.95501041,59.09374414,39.88079956,44.98640971,38.09967741,51.66533912,51.31844258,58.25215184,40.13457874
278,278,2015,18,1000,39.20008794,24.5373047,6.596753247,8.404903318,36.16982969,55,1,24.5373047,24.09932791,22.97739622,20.69998945,21.49739619,21.67122098,20.59305422,18.88187191,17.11267067,16.14883529,6.596753247,2.795333333,2.234575055,4.816450006,4.830769231,2.510724638,0,4.211331471,4.050755287,15.89799837,39.20008794,38.19224123,34.06215339,37.29407118,37.0637756,36.97009853,32.90560177,33.15291334,29.7072661,34.54523222,8.404903318,7.547771866,12.67148852,20.24697929,8.201383141,11.42952041,11.15275593,20.56285803,19.22036107,37.19771845,36.16982969,37.89975607,45.95501041,59.09374414,39.88079956,44.98640971,38.09967741,51.66533912,51.31844258,58.25215184
279,279,2015,19,1000,40.09324766,25.40429624,3.689075574,9.799908517,42.99845762,0,0,25.40429624,24.5373047,24.09932791,22.97739622,20.69998945,21.49739619,21.67122098,20.59305422,18.88187191,17.11267067,3.689075574,6.596753247,2.795333333,2.234575055,4.816450006,4.830769231,2.510724638,0,4.211331471,4.050755287,40.09324766,39.20008794,38.19224123,34.06215339,37.29407118,37.0637756,36.97009853,32.90560177,33.15291334,29.7072661,9.799908517,8.404903318,7.547771866,12.67148852,20.24697929,8.201383141,11.42952041,11.15275593,20.56285803,19.22036107,42.99845762,36.16982969,37.89975607,45.95501041,59.09374414,39.88079956,44.98640971,38.09967741,51.66533912,51.31844258
280,280,2015,20,1000,39.78049968,25.49409573,4.656038647,14.01388221,46.59550683,0,0,25.49409573,25.40429624,24.5373047,24.09932791,22.97739622,20.69998945,21.49739619,21.67122098,20.59305422,18.88187191,4.656038647,3.689075574,6.596753247,2.795333333,2.234575055,4.816450006,4.830769231,2.510724638,0,4.211331471,39.78049968,40.09324766,39.20008794,38.19224123,34.06215339,37.29407118,37.0637756,36.97009853,32.90560177,33.15291334,14.01388221,9.799908517,8.404903318,7.547771866,12.67148852,20.24697929,8.201383141,11.42952041,11.15275593,20.56285803,46.59550683,42.99845762,36.16982969,37.89975607,45.95501041,59.09374414,39.88079956,44.98640971,38.09967741,51.66533912
281,281,2015,21,1000,39.33532735,26.71359254,1.054347826,12.45155927,39.97405612,0,0,26.71359254,25.49409573,25.40429624,24.5373047,24.09932791,22.97739622,20.69998945,21.49739619,21.67122098,20.59305422,1.054347826,4.656038647,3.689075574,6.596753247,2.795333333,2.234575055,4.816450006,4.830769231,2.510724638,0,39.33532735,39.78049968,40.09324766,39.20008794,38.19224123,34.06215339,37.29407118,37.0637756,36.97009853,32.90560177,12.45155927,14.01388221,9.799908517,8.404903318,7.547771866,12.67148852,20.24697929,8.201383141,11.42952041,11.15275593,39.97405612,46.59550683,42.99845762,36.16982969,37.89975607,45.95501041,59.09374414,39.88079956,44.98640971,38.09967741
282,282,2015,22,1000,40.76472211,26.31761433,5.090283019,18.17480259,43.11094231,29,1,26.31761433,26.71359254,25.49409573,25.40429624,24.5373047,24.09932791,22.97739622,20.69998945,21.49739619,21.67122098,5.090283019,1.054347826,4.656038647,3.689075574,6.596753247,2.795333333,2.234575055,4.816450006,4.830769231,2.510724638,40.76472211,39.33532735,39.78049968,40.09324766,39.20008794,38.19224123,34.06215339,37.29407118,37.0637756,36.97009853,18.17480259,12.45155927,14.01388221,9.799908517,8.404903318,7.547771866,12.67148852,20.24697929,8.201383141,11.42952041,43.11094231,39.97405612,46.59550683,42.99845762,36.16982969,37.89975607,45.95501041,59.09374414,39.88079956,44.98640971
283,283,2015,23,1000,39.79758972,25.22157989,6.319828906,34.63983296,56.78521487,0,0,25.22157989,26.31761433,26.71359254,25.49409573,25.40429624,24.5373047,24.09932791,22.97739622,20.69998945,21.49739619,6.319828906,5.090283019,1.054347826,4.656038647,3.689075574,6.596753247,2.795333333,2.234575055,4.816450006,4.830769231,39.79758972,40.76472211,39.33532735,39.78049968,40.09324766,39.20008794,38.19224123,34.06215339,37.29407118,37.0637756,34.63983296,18.17480259,12.45155927,14.01388221,9.799908517,8.404903318,7.547771866,12.67148852,20.24697929,8.201383141,56.78521487,43.11094231,39.97405612,46.59550683,42.99845762,36.16982969,37.89975607,45.95501041,59.09374414,39.88079956
284,284,2015,24,1000,37.3154645,23.410482,9.572521619,50.9443398,78.95752951,0,0,23.410482,25.22157989,26.31761433,26.71359254,25.49409573,25.40429624,24.5373047,24.09932791,22.97739622,20.69998945,9.572521619,6.319828906,5.090283019,1.054347826,4.656038647,3.689075574,6.596753247,2.795333333,2.234575055,4.816450006,37.3154645,39.79758972,40.76472211,39.33532735,39.78049968,40.09324766,39.20008794,38.19224123,34.06215339,37.29407118,50.9443398,34.63983296,18.17480259,12.45155927,14.01388221,9.799908517,8.404903318,7.547771866,12.67148852,20.24697929,78.95752951,56.78521487,43.11094231,39.97405612,46.59550683,42.99845762,36.16982969,37.89975607,45.95501041,59.09374414
285,285,2015,25,1000,32.91316684,23.22725551,21.14374638,62.3098882,80.96194612,0,0,23.22725551,23.410482,25.22157989,26.31761433,26.71359254,25.49409573,25.40429624,24.5373047,24.09932791,22.97739622,21.14374638,9.572521619,6.319828906,5.090283019,1.054347826,4.656038647,3.689075574,6.596753247,2.795333333,2.234575055,32.91316684,37.3154645,39.79758972,40.76472211,39.33532735,39.78049968,40.09324766,39.20008794,38.19224123,34.06215339,62.3098882,50.9443398,34.63983296,18.17480259,12.45155927,14.01388221,9.799908517,8.404903318,7.547771866,12.67148852,80.96194612,78.95752951,56.78521487,43.11094231,39.97405612,46.59550683,42.99845762,36.16982969,37.89975607,45.95501041
286,286,2015,26,1000,30.87331801,23.98433139,5.155464104,51.69514568,70.89572802,0,0,23.98433139,23.22725551,23.410482,25.22157989,26.31761433,26.71359254,25.49409573,25.40429624,24.5373047,24.09932791,5.155464104,21.14374638,9.572521619,6.319828906,5.090283019,1.054347826,4.656038647,3.689075574,6.596753247,2.795333333,30.87331801,32.91316684,37.3154645,39.79758972,40.76472211,39.33532735,39.78049968,40.09324766,39.20008794,38.19224123,51.69514568,62.3098882,50.9443398,34.63983296,18.17480259,12.45155927,14.01388221,9.799908517,8.404903318,7.547771866,70.89572802,80.96194612,78.95752951,56.78521487,43.11094231,39.97405612,46.59550683,42.99845762,36.16982969,37.89975607
287,287,2015,27,1000,32.91490147,24.22796268,4.117687075,44.01575208,63.1673374,0,0,24.22796268,23.98433139,23.22725551,23.410482,25.22157989,26.31761433,26.71359254,25.49409573,25.40429624,24.5373047,4.117687075,5.155464104,21.14374638,9.572521619,6.319828906,5.090283019,1.054347826,4.656038647,3.689075574,6.596753247,32.91490147,30.87331801,32.91316684,37.3154645,39.79758972,40.76472211,39.33532735,39.78049968,40.09324766,39.20008794,44.01575208,51.69514568,62.3098882,50.9443398,34.63983296,18.17480259,12.45155927,14.01388221,9.799908517,8.404903318,63.1673374,70.89572802,80.96194612,78.95752951,56.78521487,43.11094231,39.97405612,46.59550683,42.99845762,36.16982969
288,288,2015,28,1000,33.54461643,24.46596763,3.869972294,49.02628254,65.35603546,0,0,24.46596763,24.22796268,23.98433139,23.22725551,23.410482,25.22157989,26.31761433,26.71359254,25.49409573,25.40429624,3.869972294,4.117687075,5.155464104,21.14374638,9.572521619,6.319828906,5.090283019,1.054347826,4.656038647,3.689075574,33.54461643,32.91490147,30.87331801,32.91316684,37.3154645,39.79758972,40.76472211,39.33532735,39.78049968,40.09324766,49.02628254,44.01575208,51.69514568,62.3098882,50.9443398,34.63983296,18.17480259,12.45155927,14.01388221,9.799908517,65.35603546,63.1673374,70.89572802,80.96194612,78.95752951,56.78521487,43.11094231,39.97405612,46.59550683,42.99845762
289,289,2015,29,1000,33.36736449,23.88842361,7.768599168,57.96664634,75.37663176,0,0,23.88842361,24.46596763,24.22796268,23.98433139,23.22725551,23.410482,25.22157989,26.31761433,26.71359254,25.49409573,7.768599168,3.869972294,4.117687075,5.155464104,21.14374638,9.572521619,6.319828906,5.090283019,1.054347826,4.656038647,33.36736449,33.54461643,32.91490147,30.87331801,32.91316684,37.3154645,39.79758972,40.76472211,39.33532735,39.78049968,57.96664634,49.02628254,44.01575208,51.69514568,62.3098882,50.9443398,34.63983296,18.17480259,12.45155927,14.01388221,75.37663176,65.35603546,63.1673374,70.89572802,80.96194612,78.95752951,56.78521487,43.11094231,39.97405612,46.59550683
290,290,2015,30,1000,31.3122026,22.91115762,13.04851176,64.09704059,76.88656913,0,0,22.91115762,23.88842361,24.46596763,24.22796268,23.98433139,23.22725551,23.410482,25.22157989,26.31761433,26.71359254,13.04851176,7.768599168,3.869972294,4.117687075,5.155464104,21.14374638,9.572521619,6.319828906,5.090283019,1.054347826,31.3122026,33.36736449,33.54461643,32.91490147,30.87331801,32.91316684,37.3154645,39.79758972,40.76472211,39.33532735,64.09704059,57.96664634,49.02628254,44.01575208,51.69514568,62.3098882,50.9443398,34.63983296,18.17480259,12.45155927,76.88656913,75.37663176,65.35603546,63.1673374,70.89572802,80.96194612,78.95752951,56.78521487,43.11094231,39.97405612
291,291,2015,31,1000,30.25906754,22.93291695,20.3249451,60.48491231,76.67607422,182,2,22.93291695,22.91115762,23.88842361,24.46596763,24.22796268,23.98433139,23.22725551,23.410482,25.22157989,26.31761433,20.3249451,13.04851176,7.768599168,3.869972294,4.117687075,5.155464104,21.14374638,9.572521619,6.319828906,5.090283019,30.25906754,31.3122026,33.36736449,33.54461643,32.91490147,30.87331801,32.91316684,37.3154645,39.79758972,40.76472211,60.48491231,64.09704059,57.96664634,49.02628254,44.01575208,51.69514568,62.3098882,50.9443398,34.63983296,18.17480259,76.67607422,76.88656913,75.37663176,65.35603546,63.1673374,70.89572802,80.96194612,78.95752951,56.78521487,43.11094231
292,292,2015,32,1000,30.02747009,22.85521819,8.270819786,70.02844622,81.4048921,0,0,22.85521819,22.93291695,22.91115762,23.88842361,24.46596763,24.22796268,23.98433139,23.22725551,23.410482,25.22157989,8.270819786,20.3249451,13.04851176,7.768599168,3.869972294,4.117687075,5.155464104,21.14374638,9.572521619,6.319828906,30.02747009,30.25906754,31.3122026,33.36736449,33.54461643,32.91490147,30.87331801,32.91316684,37.3154645,39.79758972,70.02844622,60.48491231,64.09704059,57.96664634,49.02628254,44.01575208,51.69514568,62.3098882,50.9443398,34.63983296,81.4048921,76.67607422,76.88656913,75.37663176,65.35603546,63.1673374,70.89572802,80.96194612,78.95752951,56.78521487
293,293,2015,33,1000,29.79271995,23.06692122,8.2513504,64.20989289,79.41769839,10,1,23.06692122,22.85521819,22.93291695,22.91115762,23.88842361,24.46596763,24.22796268,23.98433139,23.22725551,23.410482,8.2513504,8.270819786,20.3249451,13.04851176,7.768599168,3.869972294,4.117687075,5.155464104,21.14374638,9.572521619,29.79271995,30.02747009,30.25906754,31.3122026,33.36736449,33.54461643,32.91490147,30.87331801,32.91316684,37.3154645,64.20989289,70.02844622,60.48491231,64.09704059,57.96664634,49.02628254,44.01575208,51.69514568,62.3098882,50.9443398,79.41769839,81.4048921,76.67607422,76.88656913,75.37663176,65.35603546,63.1673374,70.89572802,80.96194612,78.95752951
294,294,2015,34,1000,30.77373326,22.84402534,5.185338521,58.29723057,72.18414169,0,0,22.84402534,23.06692122,22.85521819,22.93291695,22.91115762,23.88842361,24.46596763,24.22796268,23.98433139,23.22725551,5.185338521,8.2513504,8.270819786,20.3249451,13.04851176,7.768599168,3.869972294,4.117687075,5.155464104,21.14374638,30.77373326,29.79271995,30.02747009,30.25906754,31.3122026,33.36736449,33.54461643,32.91490147,30.87331801,32.91316684,58.29723057,64.20989289,70.02844622,60.48491231,64.09704059,57.96664634,49.02628254,44.01575208,51.69514568,62.3098882,72.18414169,79.41769839,81.4048921,76.67607422,76.88656913,75.37663176,65.35603546,63.1673374,70.89572802,80.96194612
295,295,2015,35,1000,31.78848694,22.70248418,5.781742132,60.7871446,76.57794083,0,0,22.70248418,22.84402534,23.06692122,22.85521819,22.93291695,22.91115762,23.88842361,24.46596763,24.22796268,23.98433139,5.781742132,5.185338521,8.2513504,8.270819786,20.3249451,13.04851176,7.768599168,3.869972294,4.117687075,5.155464104,31.78848694,30.77373326,29.79271995,30.02747009,30.25906754,31.3122026,33.36736449,33.54461643,32.91490147,30.87331801,60.7871446,58.29723057,64.20989289,70.02844622,60.48491231,64.09704059,57.96664634,49.02628254,44.01575208,51.69514568,76.57794083,72.18414169,79.41769839,81.4048921,76.67607422,76.88656913,75.37663176,65.35603546,63.1673374,70.89572802
296,296,2015,36,1000,30.96193877,22.63749472,6.398732352,56.87034116,73.90945231,0,0,22.63749472,22.70248418,22.84402534,23.06692122,22.85521819,22.93291695,22.91115762,23.88842361,24.46596763,24.22796268,6.398732352,5.781742132,5.185338521,8.2513504,8.270819786,20.3249451,13.04851176,7.768599168,3.869972294,4.117687075,30.96193877,31.78848694,30.77373326,29.79271995,30.02747009,30.25906754,31.3122026,33.36736449,33.54461643,32.91490147,56.87034116,60.7871446,58.29723057,64.20989289,70.02844622,60.48491231,64.09704059,57.96664634,49.02628254,44.01575208,73.90945231,76.57794083,72.18414169,79.41769839,81.4048921,76.67607422,76.88656913,75.37663176,65.35603546,63.1673374
297,297,2015,37,1000,32.45544677,22.66810693,10.05385276,70.27560303,81.0047914,0,0,22.66810693,22.63749472,22.70248418,22.84402534,23.06692122,22.85521819,22.93291695,22.91115762,23.88842361,24.46596763,10.05385276,6.398732352,5.781742132,5.185338521,8.2513504,8.270819786,20.3249451,13.04851176,7.768599168,3.869972294,32.45544677,30.96193877,31.78848694,30.77373326,29.79271995,30.02747009,30.25906754,31.3122026,33.36736449,33.54461643,70.27560303,56.87034116,60.7871446,58.29723057,64.20989289,70.02844622,60.48491231,64.09704059,57.96664634,49.02628254,81.0047914,73.90945231,76.57794083,72.18414169,79.41769839,81.4048921,76.67607422,76.88656913,75.37663176,65.35603546
298,298,2015,38,1000,32.06432791,22.57864178,23.22358354,73.39180252,81.57645773,21,1,22.57864178,22.66810693,22.63749472,22.70248418,22.84402534,23.06692122,22.85521819,22.93291695,22.91115762,23.88842361,23.22358354,10.05385276,6.398732352,5.781742132,5.185338521,8.2513504,8.270819786,20.3249451,13.04851176,7.768599168,32.06432791,32.45544677,30.96193877,31.78848694,30.77373326,29.79271995,30.02747009,30.25906754,31.3122026,33.36736449,73.39180252,70.27560303,56.87034116,60.7871446,58.29723057,64.20989289,70.02844622,60.48491231,64.09704059,57.96664634,81.57645773,81.0047914,73.90945231,76.57794083,72.18414169,79.41769839,81.4048921,76.67607422,76.88656913,75.37663176
299,299,2015,39,1000,30.55031316,21.90915549,1.611147903,52.75112854,67.23580451,0,0,21.90915549,22.57864178,22.66810693,22.63749472,22.70248418,22.84402534,23.06692122,22.85521819,22.93291695,22.91115762,1.611147903,23.22358354,10.05385276,6.398732352,5.781742132,5.185338521,8.2513504,8.270819786,20.3249451,13.04851176,30.55031316,32.06432791,32.45544677,30.96193877,31.78848694,30.77373326,29.79271995,30.02747009,30.25906754,31.3122026,52.75112854,73.39180252,70.27560303,56.87034116,60.7871446,58.29723057,64.20989289,70.02844622,60.48491231,64.09704059,67.23580451,81.57645773,81.0047914,73.90945231,76.57794083,72.18414169,79.41769839,81.4048921,76.67607422,76.88656913
300,300,2015,40,1000,33.00869455,22.23052783,8.433729876,58.69004915,69.00093763,15,1,22.23052783,21.90915549,22.57864178,22.66810693,22.63749472,22.70248418,22.84402534,23.06692122,22.85521819,22.93291695,8.433729876,1.611147903,23.22358354,10.05385276,6.398732352,5.781742132,5.185338521,8.2513504,8.270819786,20.3249451,33.00869455,30.55031316,32.06432791,32.45544677,30.96193877,31.78848694,30.77373326,29.79271995,30.02747009,30.25906754,58.69004915,52.75112854,73.39180252,70.27560303,56.87034116,60.7871446,58.29723057,64.20989289,70.02844622,60.48491231,69.00093763,67.23580451,81.57645773,81.0047914,73.90945231,76.57794083,72.18414169,79.41769839,81.4048921,76.67607422
301,301,2015,41,1000,33.79498239,21.72433849,4.892504456,47.00983215,58.63020838,0,0,21.72433849,22.23052783,21.90915549,22.57864178,22.66810693,22.63749472,22.70248418,22.84402534,23.06692122,22.85521819,4.892504456,8.433729876,1.611147903,23.22358354,10.05385276,6.398732352,5.781742132,5.185338521,8.2513504,8.270819786,33.79498239,33.00869455,30.55031316,32.06432791,32.45544677,30.96193877,31.78848694,30.77373326,29.79271995,30.02747009,47.00983215,58.69004915,52.75112854,73.39180252,70.27560303,56.87034116,60.7871446,58.29723057,64.20989289,70.02844622,58.63020838,69.00093763,67.23580451,81.57645773,81.0047914,73.90945231,76.57794083,72.18414169,79.41769839,81.4048921
302,302,2015,42,1000,34.83943007,21.48427513,1.019444444,39.76208353,54.88889212,18,1,21.48427513,21.72433849,22.23052783,21.90915549,22.57864178,22.66810693,22.63749472,22.70248418,22.84402534,23.06692122,1.019444444,4.892504456,8.433729876,1.611147903,23.22358354,10.05385276,6.398732352,5.781742132,5.185338521,8.2513504,34.83943007,33.79498239,33.00869455,30.55031316,32.06432791,32.45544677,30.96193877,31.78848694,30.77373326,29.79271995,39.76208353,47.00983215,58.69004915,52.75112854,73.39180252,70.27560303,56.87034116,60.7871446,58.29723057,64.20989289,54.88889212,58.63020838,69.00093763,67.23580451,81.57645773,81.0047914,73.90945231,76.57794083,72.18414169,79.41769839
303,303,2015,43,1000,35.26993311,21.5322906,3.319655172,37.20454513,55.20774864,0,0,21.5322906,21.48427513,21.72433849,22.23052783,21.90915549,22.57864178,22.66810693,22.63749472,22.70248418,22.84402534,3.319655172,1.019444444,4.892504456,8.433729876,1.611147903,23.22358354,10.05385276,6.398732352,5.781742132,5.185338521,35.26993311,34.83943007,33.79498239,33.00869455,30.55031316,32.06432791,32.45544677,30.96193877,31.78848694,30.77373326,37.20454513,39.76208353,47.00983215,58.69004915,52.75112854,73.39180252,70.27560303,56.87034116,60.7871446,58.29723057,55.20774864,54.88889212,58.63020838,69.00093763,67.23580451,81.57645773,81.0047914,73.90945231,76.57794083,72.18414169
304,304,2015,44,1000,34.45947575,19.98289582,4.679723992,35.57714313,58.47218791,0,0,19.98289582,21.5322906,21.48427513,21.72433849,22.23052783,21.90915549,22.57864178,22.66810693,22.63749472,22.70248418,4.679723992,3.319655172,1.019444444,4.892504456,8.433729876,1.611147903,23.22358354,10.05385276,6.398732352,5.781742132,34.45947575,35.26993311,34.83943007,33.79498239,33.00869455,30.55031316,32.06432791,32.45544677,30.96193877,31.78848694,35.57714313,37.20454513,39.76208353,47.00983215,58.69004915,52.75112854,73.39180252,70.27560303,56.87034116,60.7871446,58.47218791,55.20774864,54.88889212,58.63020838,69.00093763,67.23580451,81.57645773,81.0047914,73.90945231,76.57794083
305,305,2015,45,1000,32.57383882,19.53926462,4.298148148,32.97597447,50.68552938,0,0,19.53926462,19.98289582,21.5322906,21.48427513,21.72433849,22.23052783,21.90915549,22.57864178,22.66810693,22.63749472,4.298148148,4.679723992,3.319655172,1.019444444,4.892504456,8.433729876,1.611147903,23.22358354,10.05385276,6.398732352,32.57383882,34.45947575,35.26993311,34.83943007,33.79498239,33.00869455,30.55031316,32.06432791,32.45544677,30.96193877,32.97597447,35.57714313,37.20454513,39.76208353,47.00983215,58.69004915,52.75112854,73.39180252,70.27560303,56.87034116,50.68552938,58.47218791,55.20774864,54.88889212,58.63020838,69.00093763,67.23580451,81.57645773,81.0047914,73.90945231
306,306,2015,46,1000,33.29311051,17.68903236,0,30.85956069,50.67770644,0,0,17.68903236,19.53926462,19.98289582,21.5322906,21.48427513,21.72433849,22.23052783,21.90915549,22.57864178,22.66810693,0,4.298148148,4.679723992,3.319655172,1.019444444,4.892504456,8.433729876,1.611147903,23.22358354,10.05385276,33.29311051,32.57383882,34.45947575,35.26993311,34.83943007,33.79498239,33.00869455,30.55031316,32.06432791,32.45544677,30.85956069,32.97597447,35.57714313,37.20454513,39.76208353,47.00983215,58.69004915,52.75112854,73.39180252,70.27560303,50.67770644,50.68552938,58.47218791,55.20774864,54.88889212,58.63020838,69.00093763,67.23580451,81.57645773,81.0047914
307,307,2015,47,1000,33.05331105,19.11610486,6.828070175,34.83022835,59.39929723,0,0,19.11610486,17.68903236,19.53926462,19.98289582,21.5322906,21.48427513,21.72433849,22.23052783,21.90915549,22.57864178,6.828070175,0,4.298148148,4.679723992,3.319655172,1.019444444,4.892504456,8.433729876,1.611147903,23.22358354,33.05331105,33.29311051,32.57383882,34.45947575,35.26993311,34.83943007,33.79498239,33.00869455,30.55031316,32.06432791,34.83022835,30.85956069,32.97597447,35.57714313,37.20454513,39.76208353,47.00983215,58.69004915,52.75112854,73.39180252,59.39929723,50.67770644,50.68552938,58.47218791,55.20774864,54.88889212,58.63020838,69.00093763,67.23580451,81.57645773
308,308,2015,48,1000,31.58130191,18.66313864,1.7,33.10754963,57.5291926,13,1,18.66313864,19.11610486,17.68903236,19.53926462,19.98289582,21.5322906,21.48427513,21.72433849,22.23052783,21.90915549,1.7,6.828070175,0,4.298148148,4.679723992,3.319655172,1.019444444,4.892504456,8.433729876,1.611147903,31.58130191,33.05331105,33.29311051,32.57383882,34.45947575,35.26993311,34.83943007,33.79498239,33.00869455,30.55031316,33.10754963,34.83022835,30.85956069,32.97597447,35.57714313,37.20454513,39.76208353,47.00983215,58.69004915,52.75112854,57.5291926,59.39929723,50.67770644,50.68552938,58.47218791,55.20774864,54.88889212,58.63020838,69.00093763,67.23580451
309,309,2015,49,1000,32.48129844,16.05645327,2.004347826,28.86271089,51.93618736,0,0,16.05645327,18.66313864,19.11610486,17.68903236,19.53926462,19.98289582,21.5322906,21.48427513,21.72433849,22.23052783,2.004347826,1.7,6.828070175,0,4.298148148,4.679723992,3.319655172,1.019444444,4.892504456,8.433729876,32.48129844,31.58130191,33.05331105,33.29311051,32.57383882,34.45947575,35.26993311,34.83943007,33.79498239,33.00869455,28.86271089,33.10754963,34.83022835,30.85956069,32.97597447,35.57714313,37.20454513,39.76208353,47.00983215,58.69004915,51.93618736,57.5291926,59.39929723,50.67770644,50.68552938,58.47218791,55.20774864,54.88889212,58.63020838,69.00093763
